cluster_method,k,ARI,CHI,BIC,PED,Runtime_seconds,scenario,sim_method
KML3D,4,0.2426925151781745,60.96731288972409,NA,NA,0.6092724800109863,SCE3,CC
KML3D,5,0.15849613113591657,52.76905765118369,NA,NA,0.6917514801025391,SCE3,CC
flexmix,2,0.4748095319928968,82.04829745626581,263809.16753987054,NA,0.7203946113586426,SCE3,CC
flexmix,3,0.512700215569862,62.09507497262465,252088.1676702043,NA,1.807060480117798,SCE3,CC
flexmix,4,0.31461774260365316,51.60602648274904,244654.27477251636,NA,2.891718864440918,SCE3,CC
flexmix,5,0.3750107405406188,55.92511790822373,243732.9858997784,NA,1.5633130073547363,SCE3,CC
GBMT,2,0.44082387139354007,176.71354935383405,22676.971433085648,NA,84.44389867782593,SCE2,MICE-L
GBMT,3,0.2624650251053529,143.89945788253735,21169.67064089388,NA,57.66599464416504,SCE2,MICE-L
GBMT,4,0.270075422428552,109.8563717124499,20671.37380223834,NA,162.55788350105286,SCE2,MICE-L
GBMT,5,0.22034433425759944,87.72659496807631,20159.35209264342,NA,391.95457673072815,SCE2,MICE-L
KML3D,2,0.23856109189097963,240.55694278384647,NA,NA,0.17287254333496094,SCE2,MICE-L
KML3D,3,0.22430109890814348,168.45965842593998,NA,NA,0.23389697074890137,SCE2,MICE-L
KML3D,4,0.19698595956195417,133.57308245785,NA,NA,0.27909135818481445,SCE2,MICE-L
KML3D,5,0.16928451610481504,109.78671845039136,NA,NA,0.34805774688720703,SCE2,MICE-L
flexmix,2,0.4275912883302634,182.58458126433212,24252.888327999095,NA,0.2690131664276123,SCE2,MICE-L
flexmix,3,0.25884452777258793,144.50074067149305,22284.849333187,NA,0.3454618453979492,SCE2,MICE-L
flexmix,4,0.226487633106133,121.65747177089683,21711.8733216572,NA,0.372833251953125,SCE2,MICE-L
flexmix,5,0.16484018149957294,97.29231763669964,21231.901741865888,NA,0.8914880752563477,SCE2,MICE-L
LCMM,2,0.14689557894385413,216.5180434107832,25636.89042693972,NA,16.287509441375732,SCE2,MICE-L
LCMM,3,0.15862533296882797,221.26362643784745,25648.87335820264,NA,28.346708059310913,SCE2,MICE-L
LCMM,4,0.1791788427242207,230.29311463385193,25660.85628512823,NA,118.4634599685669,SCE2,MICE-L
LCMM,5,0.25510150561006856,161.8775956931973,25635.330669477,NA,269.26813888549805,SCE2,MICE-L
GBMT,2,0.7218052801532449,148.00954776817613,233663.66230651675,NA,45.60826015472412,SCE3,MICE-L
GBMT,3,0.5221816379877485,95.8965067298534,227272.8586709502,NA,78.49170327186584,SCE3,MICE-L
GBMT,4,0.38324227276268513,73.3420466699011,221147.28576854512,NA,142.47950553894043,SCE3,MICE-L
GBMT,5,0.29908105116059025,54.58025550229878,218295.30023840847,NA,193.77040910720825,SCE3,MICE-L
KML3D,2,0.1586504669143489,106.75222213816065,NA,NA,0.8909995555877686,SCE3,MICE-L
KML3D,3,0.2473538432561475,70.11122869447645,NA,NA,0.5360820293426514,SCE3,MICE-L
KML3D,4,0.25212447667345306,68.27477124816606,NA,NA,0.659146785736084,SCE3,MICE-L
KML3D,5,0.1984781196300188,62.74516609702522,NA,NA,0.7644679546356201,SCE3,MICE-L
flexmix,2,0.5390700470081393,145.5895907615933,241889.20116095035,NA,0.6503634452819824,SCE3,MICE-L
flexmix,3,0.35853723288722045,112.73384368303356,231259.41168230784,NA,0.8986835479736328,SCE3,MICE-L
flexmix,4,0.2936232990423259,81.95718290730629,226188.54870331753,NA,1.269775629043579,SCE3,MICE-L
flexmix,5,0.23871078976241897,72.49482163514027,224875.41770273016,NA,1.8299148082733152,SCE3,MICE-L
GBMT,2,0.5996597938099004,290.4972495285947,15681.359598430648,NA,66.00249576568604,SCE2,LME-F
GBMT,3,0.38987373857389546,415.3029015712134,11776.845364847171,NA,71.44982194900513,SCE2,LME-F
GBMT,4,0.37642202024683014,346.25919275316465,9644.346234283825,NA,161.98074555397034,SCE2,LME-F
GBMT,5,0.31209376224512453,397.7200182117716,7497.118364771817,NA,172.50124311447144,SCE2,LME-F
KML3D,2,0.2636390094580276,654.4202520386635,NA,NA,0.19045591354370117,SCE2,LME-F
KML3D,3,0.2870006023593581,598.5111242403431,NA,NA,0.23215699195861816,SCE2,LME-F
KML3D,4,0.23252455397101193,551.7878165065484,NA,NA,0.2965378761291504,SCE2,LME-F
KML3D,5,0.2195364074960817,494.7970023237486,NA,NA,0.35381579399108887,SCE2,LME-F
flexmix,2,0.42759330181799954,481.96389310704615,18943.407107990835,NA,0.21993374824523929,SCE2,LME-F
flexmix,3,0.35435606618990984,499.8409931997279,13304.43339679412,NA,0.2642679214477539,SCE2,LME-F
flexmix,4,0.28046990690648144,471.12717000190946,10759.121302021053,NA,0.8957686424255371,SCE2,LME-F
flexmix,5,0.24468559240699075,391.8437875920227,8791.276199562019,NA,1.3873577117919922,SCE2,LME-F
LCMM,2,0.20110343269248873,557.5592594155754,12679.72188887542,NA,13.893471479415894,SCE2,LME-F
LCMM,3,0.22899015342340284,584.8393205127128,12691.70481795493,NA,36.27443718910217,SCE2,LME-F
LCMM,4,0.2586881632462427,601.49922523027,12703.687747048927,NA,89.34625053405762,SCE2,LME-F
LCMM,5,0.3582937198799694,520.5209093603286,12667.521299381213,NA,194.86542963981628,SCE2,LME-F
GBMT,2,0.2481157668050838,148.37434530396035,284320.57278062776,NA,62.88508176803589,SCE3,LME-F
GBMT,3,0.22169131752467264,137.25463071444446,271734.91569684836,NA,75.48295903205872,SCE3,LME-F
GBMT,4,0.2116178159978019,66.37568113036835,264401.5299996545,NA,143.3864707946777,SCE3,LME-F
GBMT,5,0.32040647352691587,37.020794125362734,265043.8442816845,NA,143.67617678642273,SCE3,LME-F
KML3D,2,0.23373784647836263,134.6509467588152,NA,NA,0.6046662330627441,SCE3,LME-F
KML3D,3,0.1568122314947224,107.90426998800709,NA,NA,0.8093745708465576,SCE3,LME-F
KML3D,4,0.14148622738570643,79.07483335574591,NA,NA,0.6686720848083496,SCE3,LME-F
KML3D,5,0.291008026669612,60.67027240453248,NA,NA,0.7812674045562744,SCE3,LME-F
flexmix,2,0.3007771780544997,155.81105547482204,288289.87260258524,NA,0.6166496276855469,SCE3,LME-F
flexmix,3,0.1749725252828997,107.2753359422569,278154.3311015215,NA,1.5972070693969729,SCE3,LME-F
flexmix,4,0.2503004069006517,100.59797123731168,273278.813540059,NA,1.1997020244598389,SCE3,LME-F
flexmix,5,0.14470397667663573,66.41722508018839,271461.8706056053,NA,3.0923330783843994,SCE3,LME-F
GBMT,2,0.4610541211185024,228.31682621137853,20519.31209216937,NA,26.211063623428345,SCE2,LME-S
GBMT,3,0.3055840619328673,170.21647856266787,18706.705676028418,NA,94.56567454338074,SCE2,LME-S
GBMT,4,0.3044263175461355,136.85808733058033,17902.620530903558,NA,141.62267208099365,SCE2,LME-S
GBMT,5,0.2569572527589214,124.14182503664529,17378.351060810848,NA,193.93598628044128,SCE2,LME-S
KML3D,2,0.23856109189097963,307.2597988341359,NA,NA,0.1433582305908203,SCE2,LME-S
KML3D,3,0.26320391670639953,225.36981550315852,NA,NA,0.19958257675170896,SCE2,LME-S
KML3D,4,0.22182226186342077,179.44116353181542,NA,NA,0.24175095558166504,SCE2,LME-S
KML3D,5,0.18673653482183317,146.20185606500988,NA,NA,0.27753376960754395,SCE2,LME-S
flexmix,2,0.4475321227671219,247.32847015916613,22749.982394492872,NA,0.10651421546936037,SCE2,LME-S
flexmix,3,0.23336549479746196,189.1259031150504,20370.514201343285,NA,0.42698144912719727,SCE2,LME-S
flexmix,4,0.23180467386372464,152.82623954438378,19468.477444798395,NA,0.683274507522583,SCE2,LME-S
flexmix,5,0.16301584874385242,131.06477817735689,18926.246757915455,NA,1.5479376316070557,SCE2,LME-S
LCMM,2,0.13559342454722914,265.62425862133813,23575.37793168709,NA,10.799331903457642,SCE2,LME-S
LCMM,3,0.1750041235182637,286.3100540494822,23587.36086061188,NA,23.31573176383972,SCE2,LME-S
LCMM,4,0.18777199738705505,294.3758506719289,23599.343789705625,NA,77.70759344100952,SCE2,LME-S
LCMM,5,0.24813929626806777,204.02024743946188,23559.3035645338,NA,132.3906524181366,SCE2,LME-S
GBMT,2,0.6964642778602841,155.9593773205301,238401.31654329697,NA,24.73285722732544,SCE3,LME-S
GBMT,3,0.5194133644419375,120.36860245664349,228657.26031071309,NA,111.3766152858734,SCE3,LME-S
GBMT,4,0.35570561475075796,77.34374659153842,223271.5395460894,NA,72.90137958526611,SCE3,LME-S
GBMT,5,0.33360317235593867,57.77843277153715,221912.97080713973,NA,145.4252064228058,SCE3,LME-S
KML3D,2,0.12466092994917072,110.25486399540974,NA,NA,0.4724423885345459,SCE3,LME-S
KML3D,3,0.24623868959627815,108.81052684900229,NA,NA,0.4753155708312988,SCE3,LME-S
KML3D,4,0.15845783550534506,77.272798118952565,NA,NA,0.5623464584350586,SCE3,LME-S
KML3D,5,0.20463489617133265,68.14368793292596,NA,NA,0.6346018314361572,SCE3,LME-S
flexmix,2,0.5171900710577712,158.79356017898624,246916.6561725632,NA,0.2894299030303955,SCE3,LME-S
flexmix,3,0.32958739290932876,119.29301667304252,236718.0666494093,NA,0.768690824508667,SCE3,LME-S
flexmix,4,0.2863987718350996,94.5665887345636,229869.325836786,NA,1.7085425853729248,SCE3,LME-S
flexmix,5,0.23410109307697788,77.05573156032892,228066.29318888724,NA,1.7523362636566162,SCE3,LME-S
GBMT,2,0.4275912883302634,193.82276888790352,21263.93950400807,NA,31.00094723701477,SCE2,MICE-CS
GBMT,3,0.28865550077617563,149.80473503680514,19800.52237380869,NA,80.4627833366394,SCE2,MICE-CS
GBMT,4,0.3513595458577043,110.92983504440018,19134.89979070176,NA,228.79756379127505,SCE2,MICE-CS
GBMT,5,0.25718412866780277,99.27564342665735,18679.73036951256,NA,337.4325442314148,SCE2,MICE-CS
KML3D,2,0.2336847351264487,270.30676279073305,NA,NA,0.1502511501312256,SCE2,MICE-CS
KML3D,3,0.2378947486172129,195.9900596669687,NA,NA,0.18835806846618652,SCE2,MICE-CS
KML3D,4,0.1930070765280225,154.95033774735248,NA,NA,0.43849825859069824,SCE2,MICE-CS
KML3D,5,0.18511050302286655,126.28956608287524,NA,NA,0.3806941509246826,SCE2,MICE-CS
flexmix,2,0.4342279673715004,225.62985569524713,23582.396546697182,NA,0.12747669219970703,SCE2,MICE-CS
flexmix,3,0.2637242073003025,157.58642731368275,21516.681964151685,NA,0.6213898658752441,SCE2,MICE-CS
flexmix,4,0.21656876483203524,138.70903351264752,20727.496524283702,NA,0.2887449264526367,SCE2,MICE-CS
flexmix,5,0.17339746930417466,110.90120394836389,20255.607388872697,NA,0.6016886234283447,SCE2,MICE-CS
LCMM,2,0.13192664291309383,248.1543803209252,24742.691770654124,NA,35.97858452796936,SCE2,MICE-CS
LCMM,3,0.15076357003916688,255.71468003486015,24754.674699745596,NA,23.84426522254944,SCE2,MICE-CS
LCMM,4,0.16266937430844328,258.88173757172956,24766.657628868514,NA,77.72467422485352,SCE2,MICE-CS
LCMM,5,0.24126997366102357,185.06114409279212,24740.5582716739,NA,124.8270502090454,SCE2,MICE-CS
GBMT,2,0.7738359502609139,134.93750405303788,234552.38231772525,NA,29.803337574005127,SCE3,MICE-CS
GBMT,3,0.4587420706063904,100.61874015253542,224456.6533414974,NA,103.79809713363647,SCE3,MICE-CS
GBMT,4,0.36957240636703587,67.3574469091658,221010.50390291563,NA,83.14773297309875,SCE3,MICE-CS
GBMT,5,0.31906744643633134,54.20992864283021,218361.2766314118,NA,122.10653853416444,SCE3,MICE-CS
KML3D,2,0.13559342454722914,132.39911164010877,NA,NA,0.3701174259185791,SCE3,MICE-CS
KML3D,3,0.07447482715037114,70.63996416151224,NA,NA,0.47058844566345215,SCE3,MICE-CS
KML3D,4,0.20778129390601,79.23091083507121,NA,NA,0.5541820526123047,SCE3,MICE-CS
KML3D,5,0.18605928452751952,68.15846012887003,NA,NA,0.634850025177002,SCE3,MICE-CS
flexmix,2,0.5464689002572581,125.90700418528806,243962.52296676885,NA,0.39261960983276367,SCE3,MICE-CS
flexmix,3,0.3684735125173109,108.50670159232963,233287.5852622504,NA,0.7538063526153564,SCE3,MICE-CS
flexmix,4,0.3011594710956741,81.53896702227084,228355.21210308108,NA,2.1960108280181885,SCE3,MICE-CS
flexmix,5,0.2479286804980036,59.746997188127715,226363.1662110472,NA,5.586468458175659,SCE3,MICE-CS
GBMT,2,0.4610504649612602,201.8051965056592,20758.350576175653,NA,24.605720043182373,SCE2,eCDF-Copula
GBMT,3,0.28070606220222655,154.81772632668557,19260.341039151674,NA,107.66506147384644,SCE2,eCDF-Copula
GBMT,4,0.29768536881386765,123.31565907944182,18491.254811423,NA,108.07685923576356,SCE2,eCDF-Copula
GBMT,5,0.2581588508424755,106.89183745376695,17901.863811388965,NA,201.0765216350555,SCE2,eCDF-Copula
KML3D,2,0.2484811408319973,279.2865585986443,NA,NA,0.15443992614746094,SCE2,eCDF-Copula
KML3D,3,0.23380352288978415,204.7864311137136,NA,NA,0.18767809867858887,SCE2,eCDF-Copula
KML3D,4,0.2092335194519401,161.52162349707868,NA,NA,0.2571842670440674,SCE2,eCDF-Copula
KML3D,5,0.14944570692594494,131.77172820284108,NA,NA,0.2814216613769531,SCE2,eCDF-Copula
flexmix,2,0.421058304590077,214.75310928207077,23173.355465397057,NA,0.20018506050109863,SCE2,eCDF-Copula
flexmix,3,0.2616668313698452,156.8078373302639,21102.53328196439,NA,0.4782967567443848,SCE2,eCDF-Copula
flexmix,4,0.22048372177612047,136.19602771043947,20083.516774214266,NA,0.7202928066253662,SCE2,eCDF-Copula
flexmix,5,0.1916993494064269,116.79328460220847,19655.320501221675,NA,0.6822102069854736,SCE2,eCDF-Copula
LCMM,2,0.13559342454722914,260.7245009909356,24499.919073500776,NA,18.808698177337646,SCE2,eCDF-Copula
LCMM,3,0.1586504669143489,269.65750006523496,24511.90200314688,NA,23.722195386886597,SCE2,eCDF-Copula
LCMM,4,0.1586504669143489,269.65750006523496,24523.88493168868,NA,96.3881824016571,SCE2,eCDF-Copula
LCMM,5,0.25592223224058885,191.66425796266464,24497.167170858134,NA,113.81962656974792,SCE2,eCDF-Copula
GBMT,2,0.7915784760664278,130.88251830506834,235078.5890816143,NA,27.81371760368347,SCE3,eCDF-Copula
GBMT,3,0.5797142403705794,94.32278120723396,227905.32323069265,NA,75.83925104141235,SCE3,eCDF-Copula
GBMT,4,0.3944713135409242,73.24524836288536,221442.6318323377,NA,136.88909459114075,SCE3,eCDF-Copula
GBMT,5,0.35059402410056806,55.446639127773985,218952.11414084732,NA,129.25001788139343,SCE3,eCDF-Copula
KML3D,2,0.13192664291309383,108.36970126905938,NA,NA,0.3868434429168701,SCE3,eCDF-Copula
KML3D,3,0.06971823930579749,58.75601653720593,NA,NA,0.6822149753570557,SCE3,eCDF-Copula
KML3D,4,0.17933186685399966,74.23110280731701,NA,NA,0.5351958274841309,SCE3,eCDF-Copula
KML3D,5,0.1836603638150851,60.22280430180627,NA,NA,0.6478612422943115,SCE3,eCDF-Copula
flexmix,2,0.5028641376896601,125.66718011222164,245709.41546844432,NA,0.4062788486480713,SCE3,eCDF-Copula
flexmix,3,0.37925698453161216,106.76699058764152,235346.1228592623,NA,1.0381591320037842,SCE3,eCDF-Copula
flexmix,4,0.27941867178358715,83.32281863903381,232810.74990738215,NA,0.9427769184112548,SCE3,eCDF-Copula
flexmix,5,0.21026738235677644,64.91771103489958,227500.8419760651,NA,2.303304433822632,SCE3,eCDF-Copula
